id,url,zpid,address,city,state,zipcode,asking_price,beds_baths,year_built,name,phone_number,agent_name,created_at,updated_at
103,https://www.zillow.com/homedetails/7143-S-East-End-Ave-G-Chicago-IL-60649/452260460_zpid/,452260460,,,,,"$1,950",2 Beds 1 Baths,,,(910) 936-3890,Jackson Montgomery,2025-11-28 17:30:35.927303+00,2025-11-28 17:38:21.117765+00
104,https://www.zillow.com/homedetails/5455-N-Sheridan-Rd-APT-811-Chicago-IL-60640/3699655_zpid/,3699655,,,,,"$1,950",1 Beds 1 Baths,,,,Mati,2025-11-28 17:30:36.385728+00,2025-11-28 17:38:22.803284+00
105,https://www.zillow.com/homedetails/3614-W-George-St-APT-1R-Chicago-IL-60618/2101587805_zpid/,2101587805,,,,,"$1,950",3 Beds 1 Baths,,Fulton Grace Realty,(773) 698-6648,Joshua Stein,2025-11-28 17:30:36.638073+00,2025-11-28 17:38:21.945326+00
106,https://www.zillow.com/homedetails/1057-W-87th-St-Chicago-IL-60620/4120918_zpid/,4120918,,,,,"$1,950",3 Beds 2 Baths,,,(708) 912-1476,Zulkefal Mithaiwala,2025-11-28 17:30:36.794304+00,2025-11-28 17:38:22.483053+00
107,https://www.zillow.com/homedetails/2325-W-Rice-St-1R-Chicago-IL-60622/2061255533_zpid/,2061255533,,,,,"$1,940",2 Beds 1 Baths,,,(773) 639-2733,Anthony Ortiz,2025-11-28 17:30:36.923324+00,2025-11-28 17:38:23.431395+00
108,https://www.zillow.com/homedetails/3719-N-Newcastle-Ave-2-Chicago-IL-60634/458465319_zpid/,458465319,,,,,"$1,950",2 Beds 1 Baths,,,(630) 390-8721,Czar Properties,2025-11-28 17:30:37.166651+00,2025-11-28 17:38:21.700686+00
109,https://www.zillow.com/apartments/chicago-il/maynard-at-elaine-place/ChyFrW/,348436738,"3444 N Elaine Pl,  Chicago,  IL 60657",,,,,,,CLK Properties,(773) 729-6595,Leasing Agent,2025-11-28 17:30:38.107448+00,2025-11-28 17:38:23.581774+00
110,https://www.zillow.com/apartments/chicago-il/2540-n-racine/5XfPNJ/,456280448,"2540 N Racine Ave,  Chicago,  IL 60614",,,,,,,Lakeview Associates Inc,,Leasing Agent,2025-11-28 17:30:38.351873+00,2025-11-28 17:38:24.370303+00
111,https://www.zillow.com/homedetails/444-W-Fullerton-Pkwy-APT-1905-Chicago-IL-60614/58361532_zpid/,58361532,,,,,"$1,915",1 Baths,,,(229) 947-3285,Mary Murdock,2025-11-28 17:30:38.527292+00,2025-11-28 17:38:23.965881+00
112,https://www.zillow.com/homedetails/431-E-113th-St-2-Chicago-IL-60628/455159884_zpid/,455159884,,,,,"$1,100",1 Beds 1 Baths,,Bailey Group Rehabs,(815) 893-9685,Kay Bailey,2025-11-28 17:30:39.093713+00,2025-11-28 17:37:42.620763+00
113,https://www.zillow.com/homedetails/1813-W-51st-St-2-Chicago-IL-60609/457743487_zpid/,457743487,,,,,"$1,100",2 Beds 1 Baths,,,(773) 789-9206,Hearth Investments,2025-11-28 17:30:39.343791+00,2025-11-28 17:37:43.220691+00
114,https://www.zillow.com/homedetails/2409-W-Balmoral-Ave-APT-3D-Chicago-IL-60625/89913882_zpid/,89913882,,,,,"$1,100",1 Baths,,,(773) 616-0364,Alex dormi,2025-11-28 17:30:39.616311+00,2025-11-28 17:33:17.09369+00
115,https://www.zillow.com/b/6129-n-ravenswood-ave-chicago-il-9S6qrP/,441028673,"Chicago,  IL 60660",,,,,,,,(224) 464-3961,Akin S,2025-11-28 17:30:39.85726+00,2025-11-28 17:38:24.768825+00
116,https://www.zillow.com/homedetails/107-W-73rd-St-1-Chicago-IL-60621/2095585119_zpid/,2095585119,,,,,"$1,100",2 Beds 1 Baths,,,(847) 909-5496,Raheem Moore,2025-11-28 17:30:40.017576+00,2025-11-28 17:33:16.540203+00
117,https://www.zillow.com/homedetails/8337-S-Ingleside-Ave-3-Chicago-IL-60619/2077918951_zpid/,2077918951,,,,,"$1,910",3 Beds 2 Baths,,Affordable Housing,(312) 736-2784,Affordable Housing,2025-11-28 17:30:40.151123+00,2025-11-28 17:38:24.224825+00
118,https://www.zillow.com/homedetails/5257-S-Marshfield-Ave-Chicago-IL-60609/2122732581_zpid/,2122732581,,,,,"$1,100",2 Beds 1 Baths,,,(872) 337-1842,Maribel Garrido,2025-11-28 17:30:40.651644+00,2025-11-28 17:33:16.367642+00
119,https://www.zillow.com/homedetails/6103-S-Sangamon-St-2F-Chicago-IL-60621/440307550_zpid/,440307550,,,,,"$1,100",2 Beds 1 Baths,,Infiniti Properties,(773) 234-1555,Telrice Leftwich,2025-11-28 17:30:40.923363+00,2025-11-28 17:33:17.259533+00
120,https://www.zillow.com/homedetails/1046-W-87th-St-3-Chicago-IL-60620/458028546_zpid/,458028546,,,,,"$1,100",1 Beds 1 Baths,,,(872) 269-5642,Kyra Property Management,2025-11-28 17:30:41.058066+00,2025-11-28 17:33:16.792269+00
121,https://www.zillow.com/homedetails/1759-N-Latrobe-Ave-Chicago-IL-60639/2146590993_zpid/,2146590993,,,,,"$1,100",1 Beds 1 Baths,,,,Maryann GarciaJose Rodriquez,2025-11-28 17:30:42.20463+00,2025-11-28 17:33:18.214263+00
122,https://www.zillow.com/homedetails/2706-S-Saint-Louis-Ave-3F-Chicago-IL-60623/2057118227_zpid/,2057118227,,,,,"$1,100",2 Beds 1 Baths,,Kale Realty,(773) 899-7609,Lorenzo Ricks,2025-11-28 17:30:42.493434+00,2025-11-28 17:33:18.485266+00
123,https://www.zillow.com/homedetails/3052-W-44th-St-G-Chicago-IL-60632/2059083098_zpid/,2059083098,,,,,"$1,100",1 Beds 1 Baths,,Chicago Rentals,,Property Manager,2025-11-28 17:30:42.64676+00,2025-11-28 17:33:17.43888+00
124,https://www.zillow.com/homedetails/1030-N-Parkside-Ave-1REAR-Chicago-IL-60651/2060901134_zpid/,2060901134,,,,,"$1,085",1 Beds 1 Baths,,eXp Realty,(773) 339-6639,Rosalinda Sandoval,2025-11-28 17:30:43.41816+00,2025-11-28 17:37:50.364566+00
125,https://www.zillow.com/apartments/chicago-il/1920-w-cermak/9RxFzN/,350081993,"1920 W Cermak Rd,  Chicago,  IL 60608",,,,,,,NKH Holdings,(773) 575-5306,Leasing Agent,2025-11-28 17:30:43.564148+00,2025-11-28 17:33:19.239168+00
126,https://www.zillow.com/b/1440-s-wabash-ave-chicago-il-DcDk/,113952395,"Chicago,  IL 60605",,,,,,,MHM Properties & Management,(872) 270-7057,MHM Properties & Management,2025-11-28 17:30:43.820216+00,2025-11-28 17:38:11.22483+00
127,https://www.zillow.com/apartments/chicago-il/pill-hill-apartments-free-heat-appliances-included/5Xhfjv/,452952991,"9241 S Stony Island Ave,  Chicago,  IL 60617",,,,,,,"Boyd A. Jarrell & Co., Inc.",(708) 755-8700,Office Jarrell,2025-11-28 17:30:44.063033+00,2025-11-28 17:33:19.082316+00
128,https://www.zillow.com/homedetails/2345-N-Newcastle-Ave-Chicago-IL-60707/2083617220_zpid/,2083617220,,,,,"$1,055",1 Beds 1 Baths,,,(773) 416-2804,Juan,2025-11-28 17:30:44.21262+00,2025-11-28 17:37:52.219252+00
129,https://www.zillow.com/homedetails/2632-W-69th-St-Chicago-IL-60629/434273213_zpid/,434273213,,,,,"$1,080",2 Beds 1 Baths,,,(773) 581-7883,O'Brien Family Realty,2025-11-28 17:30:44.371482+00,2025-11-28 17:37:53.310512+00
130,https://www.zillow.com/apartments/chicago-il/james-sneider-apartments/5XfhVL/,443690142,"7450 N Rogers Ave,  Chicago,  IL 60626",,,,,,,,(224) 529-0654,Maida Durakovic,2025-11-28 17:30:45.51086+00,2025-11-28 17:33:21.016009+00
131,https://www.zillow.com/homedetails/8615-S-Exchange-Ave-APT-1-Chicago-IL-60617/443670663_zpid/,443670663,,,,,"$1,021",2 Beds 1 Baths,1950,Affordable Housing,(773) 419-5935,Affordable Housing,2025-11-28 17:30:45.753846+00,2025-11-28 17:37:51.938084+00
132,https://www.zillow.com/homedetails/3601-W-79th-St-Chicago-IL-60652/457233007_zpid/,457233007,,,,,"$1,085",2 Beds 1 Baths,,,(773) 563-3991,MBN Properties,2025-11-28 17:30:45.900457+00,2025-11-28 17:37:51.015544+00
133,https://www.zillow.com/homedetails/7654-58-S-Marquette-Ave-E-7658-2-Chicago-IL-60649/458299544_zpid/,458299544,,,,,"$1,025",2 Beds 1 Baths,,SilverPropertyGroupLtd,(773) 865-2449,Silver Property Group,2025-11-28 17:30:46.038491+00,2025-11-28 17:37:51.593072+00
134,https://www.zillow.com/homedetails/6411-S-Evans-Ave-G-Chicago-IL-60637/2080342272_zpid/,2080342272,,,,,"$1,000",2 Beds 1 Baths,,,(708) 724-6895,Duwane Golden,2025-11-28 17:30:46.285501+00,2025-11-28 17:37:52.459734+00
135,https://www.zillow.com/homedetails/342-E-107th-St-2W-Chicago-IL-60628/456142646_zpid/,456142646,,,,,"$1,000",1 Beds 1 Baths,1989,Affordable Housing,(312) 978-6910,Affordable Housing,2025-11-28 17:30:46.443515+00,2025-11-28 17:37:52.705795+00
136,https://www.zillow.com/homedetails/6616-S-Stewart-Ave-1G-Chicago-IL-60621/456641040_zpid/,456641040,,,,,"$1,000",1 Beds 1 Baths,,Infiniti Properties,(773) 234-1555,Reese Realtor,2025-11-28 17:30:46.641951+00,2025-11-28 17:37:53.014121+00
137,https://www.zillow.com/homedetails/7145-S-Lowe-Ave-402-Chicago-IL-60621/448905406_zpid/,448905406,,,,,"$1,000",1 Beds 1 Baths,,Snowlake Capital LLC,(612) 803-0290,Snowlake Capital LLC,2025-11-28 17:30:46.899118+00,2025-11-28 17:37:53.604268+00
138,https://www.zillow.com/apartments/chicago-il/6610-s-rhodes-ave/CkhN8s/,450643243,"Chicago,  IL 60637",,,,,,,,(708) 724-6895,Duwane Golden,2025-11-28 17:30:47.262501+00,2025-11-28 17:37:55.488506+00
139,https://www.zillow.com/homedetails/453-E-60th-St-Chicago-IL-60637/2083047167_zpid/,2083047167,,,,,$990,1 Beds 1 Baths,,,(224) 241-2673,Giovanni,2025-11-28 17:30:48.636305+00,2025-11-28 17:37:55.304984+00
140,https://www.zillow.com/apartments/chicago-il/old-irving-park/CgLTwh/,448338569,"3957 W Irving Park Rd,  Chicago,  IL 60618",,,,,,,,(872) 324-1683,Leasing Agent,2025-11-28 17:30:48.79279+00,2025-11-28 17:37:55.982538+00
141,https://www.zillow.com/homedetails/4603-N-Kedzie-Ave-APT-2S-Chicago-IL-60625/2118148475_zpid/,2118148475,,,,,$960,1 Beds 1 Baths,,,(224) 355-4422,Wald Management,2025-11-28 17:30:49.040069+00,2025-11-28 17:37:54.807443+00
142,https://www.zillow.com/homedetails/Chicago-IL-60624/345202969_zpid/,345202969,,,,,$950,2 Beds 1 Baths,,,,Sharon,2025-11-28 17:30:49.283182+00,2025-11-28 17:37:55.669571+00
143,https://www.zillow.com/apartments/chicago-il/north-and-pulaski-elderly-apartments/CjgwDp/,443692293,"3949 W North Ave,  Chicago,  IL 60647",,,,,,,NORTH & PULASKI ELDERLY APTS,(773) 945-6921,Leasing Agent,2025-11-28 17:30:49.525873+00,2025-11-28 17:37:54.500686+00
144,https://www.zillow.com/homedetails/2847-W-25th-Pl-BF-Chicago-IL-60623/458415650_zpid/,458415650,,,,,$950,1 Baths,,Re/Max Partners,(224) 735-1923,Ruth Torres,2025-11-28 17:30:49.668808+00,2025-11-28 17:38:12.093961+00
145,https://www.zillow.com/homedetails/66-W-113th-St-BASEMENT-Chicago-IL-60628/2057705499_zpid/,2057705499,,,,,$950,1 Beds 1 Baths,,,(773) 531-3295,Brandon,2025-11-28 17:30:50.038959+00,2025-11-28 17:37:57.621585+00
146,https://www.zillow.com/homedetails/6540-S-Maplewood-Ave-Chicago-IL-60629/2057774814_zpid/,2057774814,,,,,$950,1 Beds 1 Baths,,,(773) 842-0943,Steve,2025-11-28 17:30:50.22624+00,2025-11-28 17:37:56.127629+00
147,https://www.zillow.com/homedetails/453-E-82nd-St-2-Chicago-IL-60619/458384591_zpid/,458384591,,,,,$925,1 Beds 1 Baths,,,(312) 985-0276,Nancy Trzupek,2025-11-28 17:30:50.358918+00,2025-11-28 17:37:57.467648+00
148,https://www.zillow.com/homedetails/7856-S-Maryland-Ave-202-Chicago-IL-60619/458029055_zpid/,458029055,,,,,$900,1 Baths,,,(773) 879-7886,Jose Parra,2025-11-28 17:30:50.610768+00,2025-11-28 17:37:57.889447+00
149,https://www.zillow.com/apartments/chicago-il/5412-w-ferdinand/CjrV6L/,2069743589,"5412 W Ferdinand St,  Chicago,  IL 60644",,,,,,,,,Juan Uribe,2025-11-28 17:30:50.851261+00,2025-11-28 17:37:58.925765+00
150,https://www.zillow.com/homedetails/8642-S-Maryland-Ave-Chicago-IL-60619/450289839_zpid/,450289839,,,,,$900,1 Beds 1 Baths,,,(773) 618-2231,Carolyn Owens,2025-11-28 17:30:51.003912+00,2025-11-28 17:37:58.042572+00
151,https://www.zillow.com/homedetails/7553-S-Luella-Ave-Chicago-IL-60649/2071105896_zpid/,2071105896,"7553 S Luella Ave, Chicago,  IL 60649",,,,"$1,400",2 Beds 1 Baths,1918,"EXIT Strategy Realty ",(773) 503-3352,Cassandra Sneed,2025-11-28 17:30:51.252117+00,2025-12-04 14:43:46.31932+00
152,https://www.zillow.com/apartments/chicago-il/7945-s-drexel/CkBJjP/,456269189,"7945 S Drexel Ave,  Chicago,  IL 60619",,,,,,,,(773) 832-5148,David,2025-11-28 17:30:51.397064+00,2025-11-28 17:37:56.987564+00
153,https://www.zillow.com/apartments/chicago-il/multi-unit-bldg-heat-and-appliances-incl./5XfpfF/,443287917,"963 E 84th St,  Chicago,  IL 60619",,,,,,,"Boyd A. Jarrell & Co., Inc.",(708) 755-8700,Office Jarrell,2025-11-28 17:30:51.921071+00,2025-11-28 17:37:59.60609+00
154,https://www.zillow.com/homedetails/5125-S-University-Ave-APT-1B-Chicago-IL-60615/457923884_zpid/,457923884,,,,,"$1,395",1 Beds 1 Baths,,,(312) 881-6458,Darla Szromba,2025-11-28 17:30:52.071794+00,2025-11-28 17:38:24.935446+00
155,https://www.zillow.com/homedetails/2450-W-Augusta-Blvd-2-Chicago-IL-60622/2100365013_zpid/,2100365013,,,,,"$1,395",2 Beds 1 Baths,1885,Cirque Realty Groupe,(773) 263-5405,Nataliya Nedoshytko,2025-11-28 17:30:54.499533+00,2025-11-28 17:38:25.072008+00
156,https://www.zillow.com/homedetails/4021-W-21st-St-1-Chicago-IL-60623/89894574_zpid/,89894574,,,,,"$1,395",3 Beds 1 Baths,,American International Realty Corp,(773) 370-7427,douglas,2025-11-28 17:30:54.637693+00,2025-11-28 17:38:25.50647+00
157,https://www.zillow.com/homedetails/2245-W-Farwell-Ave-APT-1A-Chicago-IL-60645/65556972_zpid/,65556972,,,,,"$1,395",1 Beds 1 Baths,,Guidance Realty,(872) 301-7838,Fahad,2025-11-28 17:30:55.084809+00,2025-11-28 17:38:25.829681+00
158,https://www.zillow.com/homedetails/6442-N-Troy-St-APT-3W-Chicago-IL-60645/2056227493_zpid/,2056227493,,,,,"$1,395",1 Beds 1 Baths,,Compass,(773) 849-9079,Brian Sprung,2025-11-28 17:30:55.447965+00,2025-11-28 17:38:25.973271+00
159,https://www.zillow.com/homedetails/Chicago-IL-60660/345039747_zpid/,345039747,,,,,"$1,350",1 Beds 1 Baths,,"Buzzer Real Estate, Inc.",(561) 302-3754,Joshua Berngard,2025-11-28 17:30:56.393063+00,2025-11-28 17:33:07.231281+00
160,https://www.zillow.com/b/1512-s-karlov-ave-chicago-il-9S28MJ/,442743564,"Chicago,  IL 60623",,,,,,,,(217) 576-8475,Taroniah Rice,2025-11-28 17:30:56.859274+00,2025-11-28 17:33:10.692447+00
161,https://www.zillow.com/homedetails/Chicago-IL-60660/2107674391_zpid/,2107674391,,,,,"$1,350",1 Beds 1 Baths,,"Buzzer Real Estate, Inc.",(561) 302-3754,Joshua Berngard,2025-11-28 17:30:57.035922+00,2025-11-28 17:33:06.94628+00
162,https://www.zillow.com/homedetails/4501-W-Maypole-Ave-3S-Chicago-IL-60624/455648864_zpid/,455648864,,,,,"$1,350",1 Beds 1 Baths,,Affordable Housing,(708) 800-9737,Affordable Housing,2025-11-28 17:30:57.179395+00,2025-11-28 17:33:07.779062+00
163,https://www.zillow.com/apartments/chicago-il/55-w-chestnut/5Xf7Hd/,2103826419,"55 W Chestnut St,  Chicago,  IL 60610",,,,,,,Planned Property Management,(872) 704-1778,Leasing Agent,2025-11-28 17:30:57.454677+00,2025-11-28 17:37:49.950933+00
164,https://www.zillow.com/apartments/chicago-il/6949-6959-merrill/CjfS8C/,453778880,"6949-6959 S Merrill Ave,  Chicago,  IL 60649",,,,,,,,(872) 704-8064,L J Promise,2025-11-28 17:30:57.632888+00,2025-11-28 17:33:08.413039+00
165,https://www.zillow.com/apartments/chicago-il/echelon-chicago/5XhTQD/,2068635027,"353 N Desplaines St,  Chicago,  IL 60661",,,,,,,Morguard Management,(224) 628-7830,Leasing Agent,2025-11-28 17:30:57.911802+00,2025-11-28 17:33:27.076195+00
166,https://www.zillow.com/apartments/chicago-il/fultonhub/ChfHWp/,2089625332,"914 W Hubbard St,  Chicago,  IL 60642",,,,,,,Americorp,(872) 245-0517,Leasing Agent,2025-11-28 17:30:58.766399+00,2025-11-28 17:37:37.707137+00
167,https://www.zillow.com/apartments/chicago-il/200-n.-central/Ck3y34/,448051970,"200 N Central Ave,  Chicago,  IL 60644",,,,,,,,(708) 223-7639,John,2025-11-28 17:30:58.896956+00,2025-11-28 17:33:27.361493+00
168,https://www.zillow.com/apartments/chicago-il/coast-at-lakeshore-east/5XkFrs/,2078795229,"345 E Wacker Dr,  Chicago,  IL 60601",,,,,,,Morguard Management,(224) 521-5385,Leasing Agent,2025-11-28 17:30:59.101221+00,2025-11-28 17:33:28.256824+00
169,https://www.zillow.com/apartments/chicago-il/3450-n.-lake-shore-drive/ChhJGs/,350437494,"3450 N Lake Shore Dr,  Chicago,  IL 60657",,,,,,,J.L. Woode Management,(773) 796-4689,Leasing Agent,2025-11-28 17:30:59.26026+00,2025-11-28 17:37:46.832277+00
170,https://www.zillow.com/apartments/chicago-il/park-michigan-1212-s-michigan-ave/5XhWr5/,2076964530,"1212 S Michigan Ave,  Chicago,  IL 60605",,,,,,,Horizon Realty Group,(773) 825-5871,Leasing Agent,2025-11-28 17:30:59.412352+00,2025-11-28 17:37:45.304306+00
171,https://www.zillow.com/apartments/chicago-il/than-tower/CjNt3D/,2057570744,"343 W Schiller St,  Chicago,  IL 60610",,,,,,,Lakshmi Capital Management LLC,(312) 626-9364,Leasing Agent,2025-11-28 17:31:00.176121+00,2025-11-28 17:37:45.162059+00
172,https://www.zillow.com/apartments/chicago-il/5630-n.-sheridan-rd./CpXwVQ/,440238086,"5630 N Sheridan Rd,  Chicago,  IL 60660",,,,,,,,(224) 243-4096,Dan,2025-11-28 17:31:00.468689+00,2025-11-28 17:33:26.767513+00
173,https://www.zillow.com/apartments/chicago-il/xavier/5q4SqT/,350932754,"625 W Division St,  Chicago,  IL 60610",,,,,,,Morguard Management,(815) 365-3527,Leasing Agent,2025-11-28 17:31:00.96426+00,2025-11-28 17:33:21.412587+00
174,https://www.zillow.com/apartments/chicago-il/2424-n.clark/5XfyvZ/,453251367,"2424 N Clark St,  Chicago,  IL 60614",,,,,,,Water Tower Realty,(872) 266-3079,Leasing Agent,2025-11-28 17:31:01.982779+00,2025-11-28 17:33:21.153221+00
175,https://www.zillow.com/apartments/chicago-il/5401-cornell-by-3l-living/CkCSBG/,441681351,"5401 S Cornell Ave,  Chicago,  IL 60615",,,,,,,3L Real Estate,(312) 500-7884,Leasing Agent,2025-11-28 17:31:02.562576+00,2025-11-28 17:33:22.723383+00
176,https://www.zillow.com/apartments/chicago-il/chateau-on-wells/5Xhdmp/,2079995797,"707 N Wells St,  Chicago,  IL 60654",,,,,,,Akara Partners | Akara Property Management,(312) 586-9148,Leasing Agent,2025-11-28 17:31:03.264011+00,2025-11-28 17:33:22.996253+00
177,https://www.zillow.com/apartments/chicago-il/3260-70-n-lake-shore-drive/CRKK/,455714341,"3260 N Lake Shore Dr,  Chicago,  IL 60657",,,,,,,,(224) 496-6795,Willow Bridge Property Company,2025-11-28 17:31:03.436609+00,2025-11-28 17:33:21.978909+00
178,https://www.zillow.com/apartments/chicago-il/1400-w.-devon-avenue/CjjCMj/,454839705,"1400 W Devon Ave,  Chicago,  IL 60660",,,,,,,,(708) 726-0823,Katherine,2025-11-28 17:31:03.584355+00,2025-11-28 17:33:21.824395+00
179,https://www.zillow.com/apartments/chicago-il/the-mason/Chg44M/,380154883,"180 N Ada St,  Chicago,  IL 60607",,,,,,,Waterton,(224) 448-5701,Leasing Agent,2025-11-28 17:31:03.836291+00,2025-11-28 17:33:21.659693+00
180,https://www.zillow.com/apartments/chicago-il/the-ardus/BYRWPf/,2053165314,"676 N Lasalle Dr,  Chicago,  IL 60654",,,,,,,Cedar Street Companies,(773) 694-2154,Leasing Agent,2025-11-28 17:31:04.035703+00,2025-11-28 17:33:23.153228+00
181,https://www.zillow.com/apartments/chicago-il/40-east-oak-street/5Xfchv/,439931363,"40 E Oak St,  Chicago,  IL 60611",,,,,,,Berger Realty,(872) 240-5864,40 East Oak Street,2025-11-28 17:31:04.390189+00,2025-11-28 17:33:23.406771+00
182,https://www.zillow.com/apartments/chicago-il/alta/5XfX2z/,442748972,"555 W Kinzie St,  Chicago,  IL 60654",,,,,,,Morguard Management,(224) 291-8874,Leasing Agent,2025-11-28 17:31:04.894416+00,2025-11-28 17:33:24.614224+00
183,https://www.zillow.com/apartments/chicago-il/the-andy/CkQKQz/,456918834,"1555 W Hollywood Ave,  Chicago,  IL 60660",,,,,,,,(224) 442-8138,TMG Management,2025-11-28 17:31:05.864052+00,2025-11-28 17:33:24.32569+00
184,https://www.zillow.com/apartments/chicago-il/330-s.-wells-st/CkBhJf/,2070341835,"330 S Wells St,  Chicago,  IL 60606",,,,,,,"Cagan Management Group, Inc.",(312) 635-4465,"RentLife, LLC",2025-11-28 17:31:06.399557+00,2025-11-28 17:33:22.112613+00
185,https://www.zillow.com/apartments/chicago-il/marquee-at-block-37/65g7KD/,380881775,"25 W Randolph St,  Chicago,  IL 60601",,,,,,,Morguard Management,(773) 869-7451,Leasing Agent,2025-11-28 17:31:06.700286+00,2025-11-28 17:33:24.079331+00
186,https://www.zillow.com/apartments/chicago-il/reside-on-barry/5Xj9yR/,456826411,"533 W Barry Ave,  Chicago,  IL 60657",,,,,,,Reside Living,(815) 406-6102,Leasing Agent,2025-11-28 17:31:06.884876+00,2025-11-28 17:33:23.920058+00
187,https://www.zillow.com/apartments/chicago-il/arrive-lex/CkkdsR/,352133096,"2138 S Indiana Ave,  Chicago,  IL 60605",,,,,,,Trinity Property Consultants,(224) 501-9403,Leasing Agent,2025-11-28 17:31:07.113757+00,2025-11-28 17:33:25.444535+00
188,https://www.zillow.com/apartments/chicago-il/the-otis/CmPfsC/,2085642451,"1435 W 15th St,  Chicago,  IL 60608",,,,,,,Cedar Street Companies,(773) 900-6356,Leasing Agent,2025-11-28 17:31:07.258986+00,2025-11-28 17:33:24.750951+00
189,"https://www.zillow.com/b/building/41.870445,-87.63101_ll/",443887427,"900 S Clark St,  Chicago,  IL 60605",,,,,,,AMLI Residential,(815) 368-4574,Leasing Agent,2025-11-28 17:31:07.530466+00,2025-11-28 17:33:44.7439+00
190,https://www.zillow.com/apartments/chicago-il/4720-s-drexel-blvd/5XcysC/,2077997700,"4720 S Drexel Blvd,  Chicago,  IL 60615",,,,,,,CYM Living LLC,(872) 278-4065,4720 S Drexel Blvd,2025-11-28 17:31:07.997411+00,2025-11-28 17:33:25.312519+00
191,https://www.zillow.com/homedetails/839-W-83rd-St-Chicago-IL-60620/2066591491_zpid/,2066591491,,,,,$950,1 Beds 1 Baths,,,,L. Wilson,2025-11-28 17:31:08.140419+00,2025-11-28 17:37:56.559249+00
192,https://www.zillow.com/apartments/chicago-il/1860-s-komensky-ave/BYYL/,2082027020,"1860 S Komensky Ave,  Chicago,  IL 60623",,,,,,,CYM Living LLC,(872) 339-0051,1860 S Komensky Ave,2025-11-28 17:31:08.276917+00,2025-11-28 17:33:24.911812+00
193,https://www.zillow.com/apartments/chicago-il/ivy-promenade/CjFYTS/,449592534,"5447 S Woodlawn Ave,  Chicago,  IL 60615",,,,,,,"Cagan Management Group, Inc.",(872) 268-6955,Leasing Agent,2025-11-28 17:31:09.000703+00,2025-11-28 17:34:10.976936+00
194,https://www.zillow.com/apartments/chicago-il/5400-5406-s.-maryland-avenue/5XrBcY/,2079926091,"5400-5406 S Maryland Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 757-5087,Leasing Agent,2025-11-28 17:31:10.136589+00,2025-11-28 17:37:34.520549+00
195,https://www.zillow.com/apartments/chicago-il/6458-s-fairfield-ave/5XjtNb/,2063246610,"6458 S Fairfield Ave,  Chicago,  IL 60629",,,,,,,CYM Living LLC,(872) 282-6053,6458 S Fairfield Ave,2025-11-28 17:31:10.300119+00,2025-11-28 17:33:46.275289+00
196,https://www.zillow.com/apartments/chicago-il/5535-s.-kimbark-avenue/CgkX/,2063179821,"5535 S Kimbark Ave,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(773) 570-2472,Leasing Agent,2025-11-28 17:31:10.762333+00,2025-11-28 17:37:16.441982+00
